Serial_Number,xgb_predict
201703090153,30.185398
201703090156,34.00858
201703090158,34.760017
201703090160,34.553596
201703090165,27.282269
201703090166,35.105247
201703090168,30.002129
201703090170,27.122366
201703090189,28.504694
201703090191,29.025902
201703090220,32.11252
201703090221,31.4261
201703090260,31.511219
201703090279,33.062798
201703090281,37.4823
201703090282,39.907562
201703090283,35.091557
201703090286,33.278732
201703090289,32.433468
201703090303,29.62516
201703090312,33.16792
201703090314,28.076672
201703090318,26.799746
201703090347,29.54543
201703090349,26.030125
201703090350,31.917723
201703090351,32.10129
201703090353,31.665657
201703090355,32.986572
201703090356,37.618507
201703090357,33.011383
201703090360,25.887308
201703090361,43.84564
201703090362,26.552126
201703090366,21.132633
201703090367,35.354534
201703090368,27.893764
201703090382,18.304615
201703090383,20.47847
201703090384,21.48983
201703090765,23.212439
201703090776,24.461517
201703090782,24.439787
201703090785,26.58224
201703090788,25.749605
201703090789,30.718885
201703090793,32.452095
201703090795,32.169785
201703090805,30.14887
201703090844,37.425087
201703090867,37.69622
201703090886,39.78924
201703090895,38.665302
201703090897,40.311394
201703090898,36.779926
201703090900,38.92991
201703090902,37.73483
201703090909,42.864914
201703090910,38.019222
201703090914,43.708084
201703090916,40.76062
201703090919,40.090397
201703090947,56.934116
201703090951,42.150906
201703090952,39.748234
201703090954,38.8379
201703090960,39.851357
201703090972,35.03565
201703090973,42.762135
201703090987,49.912033
201703090990,48.112152
201703091005,42.6402
201703091007,46.04868
201703091011,46.698627
201703091013,43.765392
201703091014,41.77732
201703091016,48.238274
201703091022,42.786057
201703091033,40.766693
201703091034,46.357666
201703091037,50.42121
201703091058,28.574389
201703091067,23.229294
201703100150,29.069206
201703100154,24.754522
201703100169,22.497332
201703100185,37.0458
201703100187,32.25334
201703100189,33.813805
201703100192,24.803694
201703100195,26.748247
201703100196,33.87844
201703100198,28.637625
201703100199,38.56879
201703100208,38.653286
201703100231,39.56293
201703100233,37.986084
201703100234,40.913223
201703100236,41.980503
201703100238,40.359116
201703100239,34.92489
201703100247,23.39691
201703100249,39.124825
201703100268,41.386497
201703100269,39.921173
201703100272,41.656647
201703100276,45.606777
201703100301,50.954754
201703100303,45.26851
201703100312,41.488136
201703100313,43.583088
201703100322,51.777527
201703100367,35.197113
201703100369,35.868343
201703100388,36.62616
201703100401,37.53124
201703100836,33.685
201703100875,50.607456
201703100906,24.396076
201703100913,50.65714
201703100915,49.220604
201703100918,47.949932
201703100930,37.1616
201703100932,54.47342
201703100934,48.735546
201703100958,52.40726
201703100959,62.313026
201703100960,56.31737
201703100963,64.44452
201703100966,57.342476
201703100973,62.36962
201703100978,53.836975
201703100979,57.289883
201703100982,37.694054
201703101014,57.252193
201703101020,42.868523
201703101023,56.840385
201703101031,57.215363
201703101032,58.14018
201703101042,55.85834
201703101053,58.08602
201703101057,56.409397
201703101058,58.86356
201703101063,68.009926
201703101064,60.87081
201703101067,45.51986
201703101069,46.01726
201703101082,60.513664
201703101091,56.451344
201703101110,57.30378
201703101129,46.81944
201703101130,58.78718
201703101131,57.609848
201703101145,37.303722
201703101149,46.989304
201703101150,33.041996
201703101156,41.777843
201703101157,25.520199
201703101160,39.725147
201703101165,37.31842
201703101194,39.074154
201703101204,24.569548
201703101206,24.465208
201703110127,28.83721
201703110145,20.854948
201703110146,21.011364
201703110147,22.761887
201703110151,25.742308
201703110153,22.222925
201703110156,21.707819
201703110157,30.185646
201703110159,24.56726
201703110163,22.617851
201703110165,27.07674
201703110168,34.901062
201703110169,34.259876
201703110172,29.81351
201703110174,29.115103
201703110178,29.438026
201703110179,35.801067
201703110181,25.446682
201703110182,28.619638
201703110193,29.657167
201703110195,47.517395
201703110198,26.374113
201703110200,28.953428
201703110205,33.684452
201703110208,34.63256
201703110209,36.173527
201703110217,40.00929
201703110222,44.100636
201703110223,49.251637
201703110238,40.297085
201703110239,43.113567
201703110240,44.120617
201703110241,38.741196
201703110244,50.3264
201703110249,44.055614
201703110270,47.81661
201703110272,46.534405
201703110273,45.94002
201703110284,48.325577
201703110289,46.767696
201703110293,48.581764
201703110296,41.023697
201703110299,39.606064
201703110346,52.921474
201703110369,38.320084
201703110379,45.0215
201703110390,40.72722
201703110863,35.17685
201703110878,33.422394
201703110882,30.472082
201703110897,33.616814
201703110918,36.244835
201703110919,42.98774
201703110932,36.352745
201703110945,42.86871
201703110989,62.600525
201703110992,32.31001
201703110995,54.376804
201703111005,58.467533
201703111039,52.68438
201703111040,59.056988
201703111042,66.94777
201703111045,52.574776
201703111046,55.794506
201703111049,49.458897
201703111055,65.9248
201703111058,64.09252
201703111060,51.722633
201703111063,52.329556
201703111066,48.301033
201703111067,58.93111
201703111075,36.95269
201703111081,56.116425
201703111091,60.147625
201703111093,65.64641
201703111107,66.90998
201703111112,65.88355
201703111116,64.15388
201703111154,64.42887
201703111157,67.23271
201703111160,65.80947
201703111187,64.98513
201703111193,67.10784
201703111196,59.08552
201703111199,41.693012
201703111205,63.03103
201703111222,65.971825
201703111227,65.0295
201703111228,60.993923
201703111229,64.592224
201703111236,62.769905
201703111238,45.30709
201703111239,65.65084
201703111242,38.80149
201703111244,68.015656
201703111246,41.172165
201703111248,65.71857
201703111258,61.651096
201703111303,25.294334
201703120070,24.947857
201703120090,23.563047
201703120093,21.852308
201703120095,23.69547
201703120097,28.801666
201703120101,23.35248
201703120104,27.158775
201703120106,25.680616
201703120107,32.309906
201703120117,29.069647
201703120118,32.212437
201703120123,30.806229
201703120134,31.9444
201703120135,38.662888
201703120140,39.833454
201703120141,31.491947
201703120142,32.247692
201703120144,30.488384
201703120145,30.862011
201703120148,36.921707
201703120226,29.951292
201703120228,55.97269
201703120231,55.146946
201703120242,28.294321
201703120248,33.405457
201703120261,61.83202
201703120265,42.79685
201703120268,55.489433
201703120269,57.263638
201703120270,60.958652
201703120277,36.9517
201703120291,42.379692
201703120298,49.73324
201703120303,49.65269
201703120306,55.939693
201703120309,59.100143
201703120310,40.22243
201703120313,60.123383
201703120314,50.29571
201703120348,58.802765
201703120355,59.926823
201703120356,66.89593
201703120364,55.608433
201703120367,66.41492
201703120385,52.166172
201703120400,55.365227
201703120412,59.720814
201703120416,52.435055
201703120423,54.710094
201703120468,44.395992
201703120470,52.993
201703120473,48.841778
201703120474,51.938576
201703120477,51.643833
201703120486,52.734695
201703120906,34.366634
201703120909,34.401596
201703120913,36.118675
201703120935,26.109785
201703120939,38.138042
201703120942,27.843
201703120959,26.342258
201703120960,36.236122
201703120961,26.664385
201703120972,35.629627
201703120984,50.27871
201703120992,38.898766
201703120993,47.423225
201703120994,33.452385
201703120997,47.193745
201703121058,57.00538
201703121074,42.80847
201703121082,39.72734
201703121088,52.05393
201703121090,51.716053
201703121094,45.441296
201703121095,43.957706
201703121101,50.531097
201703121111,47.113388
201703121112,43.781696
201703121113,51.872047
201703121114,46.38535
201703121126,44.028328
201703121130,39.636715
201703121131,36.981255
201703121133,36.10061
201703121135,52.338936
201703121152,38.3078
201703121157,36.96848
201703121159,36.40273
201703121166,34.282387
201703121167,35.134033
201703121168,37.89525
201703121170,38.583015
201703121172,40.762516
201703121173,40.57132
201703121184,39.567722
201703121185,32.317585
201703121187,45.59841
201703121189,37.693115
201703121191,34.332596
201703121193,35.182156
201703121195,35.148796
201703121200,34.18014
201703121202,39.856544
201703121203,38.70116
201703121206,38.61185
201703121215,36.77294
201703121218,40.39475
201703121255,16.48454
201703130171,25.870838
201703130174,23.981894
201703130189,28.237375
201703130192,29.0737
201703130201,27.6921
201703130202,30.14723
201703130211,30.053665
201703130213,30.681551
201703130215,32.399345
201703130218,31.489477
201703130222,31.65997
201703130227,31.251854
201703130231,35.91931
201703130235,30.810596
201703130240,28.824917
201703130251,24.75205
201703130254,26.396566
201703130258,33.506405
201703130261,37.89656
201703130263,25.55221
201703130278,28.596783
201703130295,29.592566
201703130301,28.770723
201703130302,30.259302
201703130303,32.84425
201703130305,26.837551
201703130312,28.819212
201703130317,28.836916
201703130320,29.007242
201703130321,25.544067
201703130323,44.321342
201703130331,32.0184
201703130341,33.854496
201703130342,26.002895
201703130356,35.23048
201703130357,31.680702
201703130358,31.951866
201703130359,30.499449
201703130362,28.059841
201703130365,29.154306
201703130796,19.91459
201703130798,20.34505
201703130817,20.41955
201703130844,20.33431
201703130845,21.683842
201703130847,24.38476
201703130871,22.698122
201703130876,26.354033
201703130878,27.31913
201703130914,27.137281
201703130917,30.8527
201703130918,27.34845
201703130922,28.885538
201703130940,29.954964
201703130957,33.855064
201703130992,36.350403
201703131005,35.864723
201703131023,36.42905
201703140102,19.73628
201703140108,22.422869
201703140110,22.192852
201703140111,23.696472
201703140112,29.247904
201703140116,21.379913
201703140130,25.468786
201703140132,29.496122
201703140135,24.82116
201703140156,37.858673
201703140166,37.157078
201703140167,36.05689
201703140170,33.527225
201703140172,38.151608
201703140174,34.244057
201703140224,36.411568
201703140239,38.26417
201703140242,37.485035
201703140248,41.967842
201703140250,39.03926
201703140256,33.740707
201703140261,38.960873
201703140262,38.657627
201703140265,39.412533
201703140266,35.63696
201703140274,35.404354
201703140288,33.315475
201703140289,33.067703
201703140295,35.906208
201703140296,31.659824
201703140297,35.889378
201703140299,29.431942
201703140300,30.324274
201703140302,28.489397
201703140305,37.882835
201703140308,34.66333
201703140317,32.660862
201703140319,37.391342
201703140320,31.935017
201703140322,30.89717
201703140330,37.024002
201703140358,37.945217
201703140380,30.817917
201703140395,26.660486
201703140398,30.460577
201703140399,30.781998
201703140426,23.256557
201703140877,23.012924
201703140883,18.744764
201703140887,19.255651
201703140890,20.740194
201703140891,21.05637
201703140906,20.316118
201703140916,21.060902
201703140925,27.294714
201703140937,22.546288
201703140951,23.018337
201703140953,24.544369
201703140955,21.839659
201703140962,22.373333
201703140967,25.448057
201703140976,25.75048
201703140981,23.438513
201703140992,23.949394
201703140993,21.327963
201703140995,26.48845
201703141001,24.514336
201703141002,22.438341
201703141004,27.541283
201703141006,24.406107
201703141007,27.84759
201703141008,22.899515
201703141016,22.307735
201703141024,22.998083
201703141025,22.920336
201703141049,18.133795
201703141092,20.564686
201703141094,20.461681
201703141095,20.84413
201703141098,19.658352
201703141112,18.13432
201703141113,19.835957
201703141115,19.325258
201703141118,19.047749
201703141119,19.774681
201703141121,19.818094
201703141146,21.97531
201703150231,29.884054
201703150234,26.74499
201703150281,30.1406
201703150282,22.992998
201703150283,27.557144
201703150296,24.55795
201703150357,31.196228
201703150359,30.835327
201703150366,32.653378
201703150761,24.327833
201703150773,18.758257
201703150827,21.503021
201703150831,19.666573
201703150872,27.530588
201703150873,27.809526
201703150875,30.013882
201703150880,28.193424
201703150881,25.208502
201703150882,30.45043
201703150894,26.778566
201703150918,21.892347
201703150925,34.718468
201703150927,39.6884
201703150929,28.228148
201703150931,32.688618
201703150933,36.46309
201703150938,40.66531
201703150945,40.504887
201703150954,29.103882
201703150955,45.46571
201703150969,36.947105
201703150972,36.13268
201703150975,41.031624
201703150979,38.183704
201703150980,36.856083
201703150996,41.10836
201703150999,36.160877
201703151000,38.092564
201703151002,33.68096
201703151004,40.672714
201703151006,32.66891
201703151008,34.05444
201703151009,39.534866
201703151012,39.10484
201703151018,31.535412
201703151022,30.594065
201703151046,28.712532
201703151047,30.475912
201703151048,29.903872
201703151065,26.748123
201703151095,21.255198
201703160149,22.635199
201703160175,24.307167
201703160216,27.176727
201703160294,36.2396
201703160299,45.919388
201703160301,45.775635
201703160303,45.10589
201703160336,46.218925
201703160338,38.755978
201703160353,43.741352
201703160358,35.781654
201703160359,46.18122
201703160378,32.980263
201703160380,37.11213
201703160766,24.318893
201703160800,35.77524
201703160801,37.08226
201703160822,42.74018
201703160826,42.307705
201703160828,42.37524
201703160829,41.73926
201703160831,34.759018
201703160839,47.270332
201703160841,43.50252
201703160844,36.325966
201703160849,40.644066
201703160850,42.880257
201703160851,42.255566
201703160863,43.824356
201703160883,45.21239
201703160910,37.707745
201703160937,35.23145
201703160938,35.73747
201703160941,45.03511
201703160944,44.100876
201703160947,38.379463
201703160948,38.070522
201703160951,37.65387
201703160953,43.23366
201703160954,36.785492
201703160955,37.41802
201703160958,34.40673
201703160962,41.90681
201703160963,40.693214
201703161004,33.857933
201703161015,24.715174
201703170145,26.470898
201703170174,25.993805
201703170179,33.151955
201703170182,28.405502
201703170185,34.5393
201703170189,33.998257
201703170190,32.609913
201703170227,32.84961
201703170229,31.75668
201703170231,27.514715
201703170234,34.056618
201703170236,33.69737
201703170237,28.246239
201703170239,32.454075
201703170242,31.10684
201703170243,30.94353
201703170244,31.03448
201703170245,29.072678
201703170249,30.924734
201703170255,28.327936
201703170257,25.268162
201703170262,30.355083
201703170266,30.097692
201703170276,30.432686
201703170281,30.50987
201703170286,29.426346
201703170287,34.390896
201703170302,31.427216
201703170308,29.327576
201703170310,33.667213
201703170321,26.402788
201703170323,32.855118
201703170330,37.69525
201703170340,35.460945
201703170342,34.108467
201703170787,21.647858
201703170810,25.414759
201703170856,29.179781
201703170857,32.168507
201703170859,39.175484
201703170861,34.816387
201703170862,26.926601
201703170902,28.24313
201703170956,36.160515
201703170958,40.67976
201703170967,42.86888
201703170968,37.72039
201703170969,37.602543
201703170971,41.864838
201703170972,42.181824
201703170979,50.02676
201703170986,47.570816
201703170989,39.059673
201703170992,45.70697
201703170994,38.45378
201703170996,44.429127
201703170998,38.85505
201703171003,43.048943
201703171005,42.35306
201703171018,46.431458
201703171031,38.68291
201703171044,38.641937
201703171051,42.169716
201703171055,44.707832
201703171059,40.200977
201703171070,44.221657
201703171071,48.20399
201703171072,38.542645
201703171074,36.431984
201703171098,42.014297
201703171112,36.698486
201703171124,34.048473
201703171126,47.53011
201703171135,35.950523
201703171139,41.965363
201703171140,41.59666
201703171143,43.365353
201703171144,33.746723
201703171146,41.614834
201703171147,43.366558
201703171151,40.84466
201703171155,34.37972
201703171157,29.061821
201703171166,39.39385
201703171169,27.60502
201703171171,28.604614
201703171175,25.019487
201703171176,29.501207
201703171192,28.753054
201703171218,28.192036
201703180177,39.87
201703180180,31.587572
201703180189,37.59039
201703180224,43.728626
201703180225,43.098198
201703180232,40.0907
201703180234,42.070774
201703180237,47.54015
201703180250,54.995434
201703180252,42.912422
201703180254,37.835552
201703180260,46.77448
201703180263,43.755787
201703180264,39.6431
201703180267,50.787975
201703180271,47.69254
201703180273,56.48461
201703180289,49.785206
201703180296,54.48995
201703180306,54.624413
201703180320,49.873096
201703180322,54.47285
201703180326,50.234226
201703180328,54.00454
201703180339,51.73167
201703180341,54.167587
201703180347,58.149582
201703180350,57.274513
201703180351,54.651863
201703180352,51.21933
201703180353,53.36544
201703180354,54.205925
201703180361,57.163517
201703180364,52.58769
201703180366,53.110313
201703180367,61.402443
201703180368,52.317257
201703180370,51.717
201703180372,52.064304
201703180373,40.64143
201703180374,48.644657
201703180379,50.654484
201703180384,64.885056
201703180407,58.332214
201703180408,52.64238
201703180432,51.76209
201703180477,49.85192
201703180491,46.939552
201703180492,44.97975
201703180493,46.773624
201703180515,43.85454
201703180852,41.95162
201703180925,55.837006
201703180992,60.65496
201703181014,69.0568
201703181017,65.93868
201703181018,73.12856
201703181020,76.93888
201703181021,64.33768
201703181023,67.56205
201703181028,59.062645
201703181035,71.4222
201703181040,67.481705
201703181054,70.91583
201703181062,69.77102
201703181063,67.23703
201703181067,70.14352
201703181072,73.00105
201703181088,71.82389
201703181110,72.6007
201703181113,64.00482
201703181115,70.10109
201703181116,71.13081
201703181117,67.565186
201703181118,70.994545
201703181119,66.826805
201703181126,68.60055
201703181146,71.23237
201703181151,69.9566
201703181160,71.942696
201703181161,70.11838
201703181163,73.571724
201703181167,70.66815
201703181170,68.1763
201703181179,69.855255
201703181184,65.96443
201703181185,66.53845
201703181188,67.670296
201703181195,70.49773
201703181208,70.58435
201703181216,71.30132
201703181218,69.92676
201703181220,69.0857
201703181225,70.412605
201703181227,68.46165
201703181228,67.554924
201703181232,69.995995
201703181253,71.45068
201703181263,71.74909
201703181265,67.11684
201703181284,68.63408
201703181302,52.82533
201703190082,26.052988
201703190084,20.560184
201703190085,23.900452
201703190086,25.672344
201703190087,23.87642
201703190089,24.859873
201703190090,26.1508
201703190094,25.884363
201703190095,26.944387
201703190096,31.025923
201703190097,21.783037
201703190098,24.138435
201703190101,24.739368
201703190102,31.866787
201703190103,30.01923
201703190104,31.581121
201703190106,22.42769
201703190108,27.534546
201703190109,30.879656
201703190112,34.29433
201703190113,31.448437
201703190162,39.103867
201703190166,55.155018
201703190171,37.393
201703190174,38.997887
201703190176,57.58769
201703190183,67.37368
201703190185,67.59626
201703190187,60.46017
201703190192,63.726753
201703190194,68.101204
201703190195,47.783752
201703190218,45.911774
201703190228,54.625324
201703190231,55.093266
201703190232,52.156338
201703190240,60.446136
201703190247,59.687008
201703190249,64.551834
201703190251,58.95337
201703190252,59.123383
201703190253,57.54538
201703190257,56.629494
201703190258,57.34524
201703190260,65.9412
201703190261,60.93182
201703190280,60.764175
201703190281,69.597244
201703190283,61.869164
201703190292,68.098335
201703190293,68.16572
201703190301,25.826054
201703190305,67.187706
201703190312,65.89091
201703190315,65.386
201703190322,65.19288
201703190324,69.37312
201703190325,37.27508
201703190329,64.35903
201703190337,64.670425
201703190338,65.859604
201703190340,67.67389
201703190343,70.614494
201703190357,58.304363
201703190361,69.29434
201703190362,58.671062
201703190380,68.04832
201703190385,63.04903
201703190386,63.40073
201703190388,61.001034
201703190390,67.01904
201703190391,67.29468
201703190392,65.84863
201703190393,71.59807
201703190395,62.42348
201703190397,68.57435
201703190400,65.82176
201703190406,66.03387
201703190408,64.15978
201703190411,67.16299
201703190430,67.22081
201703190432,65.14856
201703190450,65.87375
201703190487,64.08991
201703190488,55.08618
201703190494,56.10082
201703190497,64.25651
201703190536,67.24779
201703190664,31.505676
201703190986,56.340103
201703190989,54.180927
201703190992,56.883316
201703190993,54.617268
201703190996,56.049015
201703190999,61.61935
201703191002,52.050705
201703191004,52.508953
201703191007,51.27502
201703191012,59.69791
201703191019,60.44317
201703191021,61.126133
201703191031,59.937477
201703191033,57.719788
201703191034,61.7632
201703191041,59.79299
201703191058,59.11624
201703191061,59.36429
201703191069,64.73386
201703191071,63.242138
201703191074,59.461227
201703191114,57.024628
201703191115,60.213127
201703191126,55.295677
201703191138,43.487896
201703191143,60.99092
201703191146,43.615894
201703191149,46.442596
201703191154,46.183926
201703191208,58.973225
201703191234,45.577847
201703191235,44.600227
201703191236,42.444218
201703191240,62.43842
201703191241,40.839584
201703191242,43.97334
201703191245,38.171288
201703191263,36.714504
201703191264,37.683586
201703191266,35.41686
201703191269,40.97875
201703191272,35.601185
201703191278,43.101757
201703191279,43.42724
201703191283,28.228136
201703191284,27.289928
201703200117,26.211336
201703200118,22.781845
201703200121,23.928196
201703200188,33.87774
201703200200,36.039
201703200202,31.835066
201703200243,33.93703
201703200247,34.027195
201703200257,32.51805
201703200260,46.13283
201703200262,43.089333
201703200266,37.04168
201703200270,46.196415
201703200274,36.511623
201703200275,47.736633
201703200276,44.51428
201703200293,39.766365
201703200294,44.898655
201703200295,52.273598
201703200297,42.233784
201703200300,44.966072
201703200330,23.999237
201703200331,35.776848
201703200333,37.279408
201703200334,43.68036
201703200336,37.03411
201703200350,31.31452
201703200351,29.426987
201703200353,28.996004
201703200388,28.104342
201703200389,29.218151
201703200433,28.19528
201703200436,20.533775
201703200437,20.883467
201703200441,21.694752
201703200452,28.623144
201703200488,23.236631
201703200794,19.657331
201703200798,20.170614
201703200802,19.38136
201703200804,18.98244
201703200886,22.017403
201703200891,24.556965
201703200911,24.238373
201703200913,25.990637
201703200914,25.196087
201703200921,30.00638
201703200922,27.061537
201703200923,31.43267
201703200925,35.489037
201703200926,25.818151
201703200937,26.920864
201703200939,32.044
201703200954,40.066406
201703200955,40.427094
201703200960,38.780422
201703200963,48.280495
201703200965,36.29117
201703200966,41.53272
201703200967,36.66995
201703200968,41.094234
201703200980,38.31214
201703200981,37.49965
201703200984,33.256123
201703200985,43.885002
201703200986,38.710155
201703200993,38.26746
201703200995,44.962044
201703201021,36.24707
201703201035,40.37753
201703210121,20.689234
201703210122,20.564112
201703210130,20.953781
201703210132,18.776527
201703210219,33.703644
201703210231,20.449223
201703210233,27.716978
201703210236,18.958736
201703210237,20.130608
201703210238,20.538792
201703210253,18.659737
201703210254,20.82672
201703210255,20.176567
201703210256,19.96754
201703210259,19.98371
201703210261,20.724192
201703210262,19.425104
201703210263,18.60817
201703210265,21.00098
201703210267,19.793344
201703210270,19.195332
201703210271,18.061113
201703210289,22.419207
201703210290,21.322275
201703210310,27.116426
201703210329,31.102228
201703210356,26.665604
201703210358,25.505096
201703210359,31.800903
201703210732,21.32148
201703210734,23.343052
201703210767,18.370865
201703210768,19.668941
201703210771,19.58188
201703210772,19.363531
201703210775,22.321424
201703210785,24.473156
201703210786,24.832035
201703210797,22.18487
201703210799,27.695608
201703210800,24.310066
201703210802,22.650484
201703210814,22.252533
201703210820,25.817944
201703210826,26.138214
201703210829,24.504936
201703210831,23.732866
201703210846,26.462303
201703210847,30.182852
201703210850,25.59085
201703210851,26.731594
201703210865,28.75886
201703210867,27.217836
201703210877,28.302328
201703210879,29.26901
201703210883,30.581785
201703210885,32.21508
201703210890,29.698637
201703210891,30.937609
201703210905,29.197977
201703210906,32.570354
201703210931,26.589413
201703210948,29.871443
201703210958,29.579887
201703210961,29.391499
201703210963,29.036386
201703210965,34.49758
201703211043,36.46108
201703220203,27.265108
201703220215,23.129278
201703220216,26.168293
201703220221,24.598766
201703220226,25.768976
201703220228,27.527567
201703220230,27.706503
201703220235,24.380356
201703220236,25.297113
201703220240,26.458925
201703220241,24.770308
201703220244,25.02476
201703220253,23.455343
201703220258,24.36507
201703220259,27.650648
201703220296,18.19765
201703220297,20.664824
201703220301,21.010376
201703220350,27.733984
201703220362,33.130196
201703220365,23.97043
201703220387,20.36064
201703220389,23.626762
201703220390,19.123274
201703220393,22.623652
201703220394,17.972342
201703220402,19.462986
201703220640,24.594248
201703220746,20.575169
201703220754,23.957462
201703220764,22.697002
201703220767,20.724337
201703220768,24.411112
201703220769,20.536224
201703220772,19.493662
201703220774,22.19462
201703220784,19.65789
201703220787,19.769335
201703220789,19.808008
201703220792,18.483494
201703220799,22.7311
201703220806,24.272886
201703220808,25.851091
201703220838,46.23572
201703220843,35.1053
201703220844,29.700888
201703220847,26.733759
201703220880,28.59104
201703220882,26.880943
201703220890,44.82287
201703220893,38.77062
201703220901,38.76005
201703220905,34.6956
201703220917,50.16201
201703220920,52.236965
201703220929,36.1941
201703220932,48.92367
201703220933,39.603016
201703220946,53.985477
201703220959,49.58865
201703220963,50.875507
201703220964,57.089718
201703220967,49.182034
201703220977,44.097363
201703220987,38.27612
201703220997,34.609272
201703221023,36.43672
201703221025,33.487865
201703230083,21.629633
201703230105,21.171246
201703230106,20.346384
201703230107,23.038176
201703230112,23.320654
201703230116,20.832891
201703230117,29.923277
201703230119,23.374
201703230125,28.336334
201703230129,33.69619
201703230147,26.051971
201703230148,33.79575
201703230149,28.98012
201703230150,35.381645
201703230151,23.607508
201703230165,46.43386
201703230178,30.664637
201703230180,39.124638
201703230182,41.073498
201703230185,44.882607
201703230189,30.46597
201703230190,35.791546
201703230197,36.814114
201703230199,39.900192
201703230203,41.706493
201703230212,40.084038
201703230213,36.021053
201703230215,29.709806
201703230217,27.995308
201703230225,35.509933
201703230228,41.68735
201703230243,39.088783
201703230255,38.54229
201703230256,42.817177
201703230258,38.45201
201703230271,46.13619
201703230280,45.455326
201703230287,46.86127
201703230289,44.988426
201703230293,35.224697
201703230295,36.63669
201703230302,41.795067
201703230305,44.041798
201703230306,41.960217
201703230307,34.911842
201703230308,33.806015
201703230349,27.19506
201703230351,27.224651
201703230766,26.61549
201703230776,22.555101
201703230778,22.100721
201703230779,20.1366
201703230795,35.092278
201703230805,22.831047
201703230807,24.997805
201703230808,25.33061
201703230810,29.964668
201703230812,25.935003
201703230833,49.678417
201703230835,32.939102
201703230836,36.222034
201703230851,38.413425
201703230852,40.90977
201703230853,48.029774
201703230854,35.67162
201703230864,49.00803
201703230871,42.36519
201703230872,41.124413
201703230889,57.14348
201703230918,47.071793
201703230921,58.845036
201703230922,53.351467
201703230925,46.0692
201703230934,50.539886
201703230950,32.162476
201703230953,55.53434
201703230978,56.761963
201703230980,57.36912
201703230981,60.04493
201703230982,59.48238
201703230984,56.620205
201703230986,56.503853
201703230987,55.71031
201703230998,56.732468
201703230999,54.01001
201703231002,58.404186
201703231004,58.93664
201703231006,58.78966
201703231012,51.11459
201703231017,58.76999
201703231025,53.668243
201703231028,57.12958
201703231032,41.25966
201703231035,60.193787
201703231047,43.778805
201703231048,38.421333
201703231067,35.8531
201703231068,45.406147
201703231071,31.542934
201703231076,29.556162
201703231078,44.441784
201703231080,47.05791
201703231081,27.190865
201703231083,55.691975
201703231085,41.178524
201703231088,44.188
201703231090,41.768288
201703231091,27.974165
201703231096,46.191864
201703231105,32.988506
201703231106,21.973982
201703231108,23.389729
201703240138,25.290838
201703240200,27.959656
201703240209,26.528305
201703240211,36.489
201703240218,25.149204
201703240231,34.526962
201703240232,28.6498
201703240233,26.434898
201703240242,22.484049
201703240243,19.812933
201703240246,33.41324
201703240247,20.526316
201703240250,21.135866
201703240310,20.191612
201703240313,33.99365
201703240357,22.323431
201703240360,21.492523
201703240780,21.327902
201703240794,21.594852
201703240795,26.522085
201703240807,26.582912
201703240822,38.769928
201703240851,36.07029
201703240858,42.598072
201703240860,46.87217
201703240861,48.244316
201703240873,40.940666
201703240874,36.25941
201703240876,41.42249
201703240882,35.200863
201703240883,46.874138
201703240889,31.827349
201703240893,46.909847
201703240903,41.089706
201703240904,38.819874
201703240907,37.88206
201703240908,45.466732
201703240912,36.48686
201703240915,39.736797
201703240931,43.970078
201703240932,43.254593
201703240933,46.37698
201703240937,25.792116
201703240957,46.187546
201703240961,46.176098
201703240963,56.467453
201703240975,63.708576
201703240976,48.94299
201703240982,55.544365
201703240983,58.00993
201703241038,66.60758
201703241043,66.390625
201703241047,38.475124
201703241049,63.5208
201703241057,67.38974
201703241067,46.889793
201703241069,65.832214
201703241074,54.491543
201703241075,62.887478
201703241080,59.03523
201703241082,55.46709
201703241084,67.30316
201703241087,54.339714
201703241091,40.478462
201703241094,68.195915
201703250093,21.116869
201703250095,20.205662
201703250096,19.343954
201703250097,20.64018
201703250128,19.559874
201703250147,23.90987
201703250148,20.415989
201703250152,18.139801
201703250159,20.666553
201703250169,25.635715
201703250170,19.423252
201703250173,25.302029
201703250175,23.4613
201703250177,31.630499
201703250178,30.431114
201703250179,28.362627
201703250180,21.93628
201703250185,33.757587
201703250186,27.350204
201703250187,33.604332
201703250191,39.394485
201703250193,23.278072
201703250206,30.376514
201703250208,31.375486
201703250210,34.090862
201703250212,35.738052
201703250215,45.16238
201703250222,37.27018
201703250230,43.11083
201703250232,35.62698
201703250235,48.3432
201703250237,40.3795
201703250252,44.043205
201703250256,40.35168
201703250267,47.933777
201703250273,38.811478
201703250275,43.04587
201703250277,42.613503
201703250280,52.164455
201703250286,50.369682
201703250292,44.689617
201703250293,43.62242
201703250296,44.64191
201703250298,52.409946
201703250306,53.051632
201703250309,48.118546
201703250315,56.147114
201703250316,51.52505
201703250339,55.62323
201703250341,58.786797
201703250349,50.818077
201703250350,61.326447
201703250352,62.320244
201703250356,54.35568
201703250386,71.6102
201703250414,71.85029
201703250421,52.107666
201703250428,55.921413
201703250432,54.241444
201703250435,75.47408
201703250440,57.579693
201703250453,56.068092
201703250454,47.27154
201703250456,43.694443
201703250466,46.71488
201703250469,55.275906
201703250470,60.072536
201703250485,56.354378
201703250505,66.157845
201703250862,38.279854
201703250903,49.20381
201703250909,39.709663
201703250942,58.404446
201703250949,69.84619
201703250951,71.00054
